database_id,occurrenceID,scientificName,decimalLatitude,decimalLongitude,eventDate,family,country,stateProvince,county,locality,coordinatePrecision,basisOfRecord,taxonRank,identifiedBy,coordinateUncertaintyInMeters,recordedBy,cntr_suggested,cntr_iso2c,decimalLongitude_modified,decimalLatitude_modified,iso2c,iso3c,.xy_issue
BIEN_3504,2458,NA,-9.531361,-37.843278,2016-10-22,Bromeliaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3506,479,NA,-11.560833,-51.216667,1997-03-21,Rubiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3507,2472,NA,-13.079167,-41.887778,2005-02-03,Fabaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3510,1928,NA,-14.918333,-60.073889,2013-05-17,Myrtaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3511,249,NA,-9.7041667,-68.0841667,2009-02-23,Annonaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3518,1028,NA,-11.530278,-39.708333,2000-03-25,Fabaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3523,2136,NA,-22.5709,-43.0108,2014-03-12,Calophyllaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3528,619,NA,1.827717,-61.016903,2010-01-01,Annonaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3537,619,NA,-0.763889,-66.833333,1979-01-01,Lejeuneaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3541,3120,NA,-15.533333,-47.55,1993-02-25,Melastomataceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3550,125,NA,-21.006944,-41.209722,2007-04-26,Selaginellaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3560,2515,NA,-15.825167,-40.5245,2004-03-02,Malpighiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3566,2756,NA,-9.903056,-40.273333,2009-05-01,Fabaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3572,2724,NA,-13.410556,-38.914722,NA,Asteraceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3580,1570,NA,-5.664167,-37.798889,1999-11-01,Malvaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3583,3497,NA,-18.342717,-43.683383,2011-10-01,Bromeliaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3586,1028,NA,-13.45,-41.866667,1997-02-04,Sapotaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3592,2472,NA,-20.50587,-43.63577,2012-05-05,Asteraceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3595,2136,NA,-15.57,-47.54,1982-04-15,Fabaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3596,2472,NA,-17.0769,-51.7692,2006-10-12,Celastraceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3599,3271,NA,-14.12,-47.52,1994-05-30,Melastomataceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3600,971,NA,-13.735556,-46.3575,2000-10-29,Euphorbiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3608,2756,NA,-12.516667,-41.483333,2009-01-25,Poaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3611,610,NA,-5.9055555556,-36.5886111111,2011-08-08,Convolvulaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3612,2756,NA,-12.017778,-38.048611,2008-10-03,Olacaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3613,2854,NA,-22.021111,-44.001389,2013-07-21,Asclepiadaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3622,1334,NA,-25.714806,-53.08825,2007-11-10,Solanaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3623,1227,NA,-12.81,-41.33,2002-03-09,Myrtaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3624,2469,NA,-8.5,-36,1995-11-22,Euphorbiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3641,2756,NA,-13.798333,-39.1775,2008-08-02,Myrtaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3643,306,NA,-8.6913888889,-35.8597222222,2011-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3645,2756,NA,-11.8125,-39.366944,2011-12-28,Fabaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3646,2095,NA,1.01167,-61.62,2010-01-29,Annonaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3648,2756,NA,-10.161944,-42.889444,2010-05-22,Fabaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3650,1028,NA,-12.683333,-38.316667,2003-02-15,Melastomataceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3651,1928,NA,-1.335555,-46.106111,2010-05-27,Arecaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3656,1758,NA,0.933333,-51.933333,2002-02-17,Melastomataceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3662,3012,NA,-20.387222,-45.649722,2003-04-15,Rubiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3663,3493,NA,-22.87025,-47.07717,1950-07-13,Malvaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3675,231,NA,-14.640833,-39.713056,2005-03-12,Rutaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3688,1365,NA,-11.572306,-55.409639,2004-11-22,Melastomataceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3689,1028,NA,-11.933333,-38.083333,2001-11-12,Clusiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3692,3567,NA,-10.8339,-52.8731,NA,Fabaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3695,2637,NA,-13.866667,-57.4,1996-10-06,Selaginellaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3698,2249,NA,-14.875,-39.375,1972-03-13,Poaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3703,3510,NA,-19.9075,-40.553056,2002-12-19,Sapotaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3704,1928,NA,-15.804444,-48.821667,2005-11-26,Euphorbiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3708,36,NA,-1.73408,-51.510980000000004,2005-04-03,Fabaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3715,3114,NA,-11.068889,-37.724722,1986-07-24,Convolvulaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3718,3120,NA,-22.75,-48.416667,1974-11-22,Asteraceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3722,1030,NA,-10.788333,-42.820833,2000-10-14,Melastomataceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3727,479,NA,-20.41,-41.8081,2000-02-18,Primulaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3734,42,NA,-2.4066878,-59.9015673,2008-09-10,Chrysobalanaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3737,3493,NA,-17.9,-48.5,1993-02-09,Rubiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3738,2756,NA,-0.165556,-66.998333,2013-03-29,Fabaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3739,249,NA,-20.5036111,-43.6538889,2011-05-18,Rubiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3755,249,NA,-0.9666667,-57.1666667,1987-11-28,Convolvulaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3758,1864,NA,-25.5917,-48.5558,1997-09-26,Rubiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3760,36,NA,-1.75391,-51.52048,2009-10-21,Lecythidaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3771,3702,NA,-9.220556,-43.485278,2005-11-25,Bignoniaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3774,249,NA,-20.2666667,-40.5333333,2009-04-12,Araceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3776,2756,NA,-3.16,-41.863889,2002-04-27,Fabaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3780,2095,NA,-9.542667,-65.05,2014-07-30,Melastomataceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3781,1928,NA,-15.625833,-47.888333,2011-08-18,Olacaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3788,1365,NA,-22.863611,-47.068611,1997-09-18,Rutaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3792,1227,NA,-13.593194,-47.217611,2008-04-20,Bignoniaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3800,196,NA,-23.9884,-46.7566,1997-11-01,Orchidaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3802,2593,NA,-5.233333,-42.683333,1977-03-07,Fabaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3807,3165,NA,-9.247222,-36.424444,2012-09-04,Solanaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3809,2854,NA,-22.234167,-44.738889,2007-11-09,Cyperaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3814,3120,NA,-20.04215,-42.0425,2013-11-17,Plantaginaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3815,2180,NA,-25.433333,-49.05,2003-03-18,Sapindaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3818,3120,NA,-16.75,-47.666667,1995-11-19,Rhamnaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3829,1954,NA,-25.379694,-49.122222,2014-01-15,Plantaginaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3831,3012,NA,-16.1425,-48.603333,2003-02-18,Malpighiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3843,2879,NA,-11.676389,-41.089722,2013-02-23,Anacardiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3845,619,NA,-1.9,-58.033333,1986-01-01,Fabaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3850,2637,NA,-22.563056,-43.468056,2016-11-02,Santalaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3854,2879,NA,-13.25,-41.916667,1992-01-29,Asteraceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3857,2879,NA,-5.491944,-45.189444,2015-10-06,Fabaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3864,2095,NA,-9.473611,-64.77,2012-02-08,Polygalaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3873,1670,NA,-23.744167,-46.398333,1960-12-26,Pilotrichaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3875,1227,NA,-16.6786,-49.2539,1976-09-06,Myrtaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3883,1928,NA,-30.545278,-51.368333,2010-12-07,Poaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3886,2258,NA,-17.9075,-57.568889,2003-05-10,Polygalaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3892,1028,NA,-11.8,-37.6,2004-09-07,Fabaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3898,1758,NA,1.2,-66.833333,1987-10-27,Fabaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3903,249,NA,-9.9288889,-67.8713889,2007-05-03,Convolvulaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3906,1670,NA,-22.73,-45.589722,1966-03-04,Balantiopsaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3907,501,NA,-27.173889,-49.215278,2007-08-12,Asteraceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3911,3120,NA,-14.745,-49.069167,2013-04-16,Fabaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3915,2724,NA,-15.173611,-39.341667,2007-01-20,Acanthaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3920,2936,NA,-26.871972,-49.403703,2012-10-15,Solanaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3924,125,NA,-20.329722,-40.292222,2000-02-19,Malpighiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3925,36,NA,-1.73408,-51.510980000000004,2007-12-01,Fabaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3930,1989,NA,-21.061944,-44.154167,2011-07-08,Fabaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3936,2879,NA,-11.635833,-41.001389,NA,Plantaginaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3937,2201,NA,-20.516111,-41.083611,2008-02-12,Fabaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3949,1632,NA,-13,-39.625333,2011-10-07,Acanthaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3950,768,NA,-15.915,-47.883333,1988-09-14,Amaranthaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3952,2136,NA,-16.59,-43.2,2001-11-13,Fabaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3955,786,NA,-9.010028,-36.787056,2008-10-11,Fabaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3956,1928,NA,-9.619167,-65.463056,2013-06-21,Ochnaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3960,2040,NA,-7.359556,-39.437556,2008-02-20,Burseraceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3964,1224,NA,-13.6055555556,-46.3194444444,2003-02-24,Euphorbiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3971,1928,NA,-8.374167,-68.339167,2009-12-10,Marantaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3972,2458,NA,-9.429889,-36.719019,2014-10-24,Asteraceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3975,1028,NA,-12.34,-41.18,2001-06-03,Fabaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3984,1028,NA,-13.366667,-39.066667,NA,Melastomataceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3991,479,NA,-19.425833,-49.582222,2005-01-15,Euphorbiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3995,501,NA,-20.137778,-43.459167,2008-12-09,Melastomataceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_4003,2136,NA,-14.0332,-48.0635,1999-06-23,Melastomataceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_4006,619,NA,1,-68,2007-01-01,Fabaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_4007,1928,NA,-3.265,-51.809722,2014-10-10,Violaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_4008,2095,NA,-0.616667,-61.47,2013-09-07,Fabaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_4017,2879,NA,-12.992222,-41.341389,2006-07-08,Melastomataceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_4019,3165,NA,-13.189306,-39.599806,2014-09-05,Fabaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_4020,36,NA,-1.75391,-51.52048,2004-04-12,Euphorbiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_4025,3165,NA,-14.242444,-40.139444,2014-04-15,Plantaginaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_4031,1224,NA,-14.2768333333,-40.0215277778,2011-08-24,Plantaginaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_4034,1028,NA,-14.274444,-44.548611,2007-09-22,Malpighiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_4042,249,NA,-15.9308334,-47.9016667,1997-10-28,Cluisaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_4048,2136,NA,-18.18467,-43.53058,2012-04-25,Asteraceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_4051,3120,NA,-13.109167,-41.781944,2015-04-20,Melastomataceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_4055,1766,NA,-0.853889,-47.086667,2011-07-14,Melastomataceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_4059,1928,NA,-17.172778,-50.835555,2013-06-01,Acanthaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_4071,3493,NA,-9.3675,-41.184444,2009-07-08,Malpighiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_4072,3527,NA,-14.133333,-47.45,1995-03-14,Loranthaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_4075,501,NA,-20.524444,-41.120556,2008-07-20,Myrtaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_4088,2979,NA,-1.833333,-59.483333,1986-07-02,Myrtaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_4092,3165,NA,-6.95,-35.544722,1900-01-01,Menispermaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_4093,280,NA,-21.05,-49.68333,1992-09-05,Sapindaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_4094,306,NA,-7.109,-34.8578333333,2008-04-25,Poaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_4095,249,NA,-9.05,-47.3666667,1978-03-20,Poaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_4103,1928,NA,-9.979444,-66.801389,2003-10-04,Cannabaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_4108,2458,NA,-9.087778,-35.259167,2009-10-24,Myrtaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_4111,1227,NA,-15.505833,-48.105,2007-05-08,Fissidentaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_4118,249,NA,-21.4180556,-41.0830556,2004-12-14,Sapindaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_4121,1632,NA,-13.8875,-40.751556,2011-12-06,Rubiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_4122,2756,NA,-12.795,-41.453889,2013-05-01,Asteraceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_4125,249,NA,-9.8508333,-52.7752778,2011-03-08,Costaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_4128,1305,NA,-8.31,-36,1996-02-29,Fabaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_4132,2136,NA,-22.5208,-46.0227,1995-11-25,Asteraceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_4136,856,NA,-10.0788888889,-36.4880555556,1998-12-26,Chrysobalanaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_4138,1849,NA,-14.689333,-52.534694,2010-11-17,Pteridaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_4139,619,NA,1.416625,-61.20785,2010-01-01,Clusiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_4141,2515,NA,-18.092417,-43.341389,2014-10-01,Melastomataceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_4148,1224,NA,-10.3661111111,-40.5963888889,2000-02-24,Euphorbiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
